client_request_id,databricks_request_id,date,timestamp_ms,status_code,execution_time_ms,request,response,sampling_fraction,request_metadata
null,6c30cb56-0478-4100-bb0f-87e2c4344623,2024-09-28,1727532118513,200,6,"{""dataframe_split"": {""index"": [220, 221, 222, 223, 224, 225, 226, 227, 228, 229], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[220, 594, 33, 7, 48, 90025, 4, 2.2, 2, 0, 0, 0, 1, 0], [221, 597, 48, 22, 152, 94022, 1, 3.5, 3, 0, 0, 0, 1, 0], [222, 600, 28, 4, 103, 94720, 2, 2.5, 1, 0, 0, 0, 1, 1], [223, 601, 56, 30, 141, 94143, 2, 0.5, 1, 0, 0, 0, 1, 0], [224, 603, 29, 5, 135, 95035, 2, 0.6, 1, 0, 0, 0, 0, 0], [225, 606, 57, 31, 41, 91330, 1, 0.2, 1, 0, 0, 0, 1, 1], [226, 607, 34, 8, 81, 91741, 3, 0.9, 2, 208, 0, 0, 1, 0], [227, 613, 65, 40, 129, 90095, 1, 1.3, 1, 0, 0, 0, 1, 1], [228, 617, 40, 14, 33, 94025, 2, 1.4, 3, 0, 0, 0, 1, 1], [229, 622, 41, 17, 114, 91125, 2, 1.8, 2, 0, 0, 0, 1, 0]]}}","{""predictions"": [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,f9643ad7-6468-4eb6-9e90-aeac14d1c1d3,2024-09-28,1727532118631,200,6,"{""dataframe_split"": {""index"": [230, 231, 232, 233, 234, 235, 236, 237, 238, 239], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[230, 625, 33, 6, 54, 92821, 2, 1.67, 2, 122, 0, 0, 1, 0], [231, 626, 52, 28, 64, 95605, 2, 1.0, 3, 211, 0, 0, 1, 0], [232, 628, 45, 19, 70, 92677, 3, 2.1, 1, 0, 0, 0, 1, 0], [233, 630, 45, 19, 71, 91711, 4, 2.9, 1, 218, 0, 1, 1, 1], [234, 632, 45, 18, 40, 94960, 3, 1.0, 2, 0, 0, 0, 1, 0], [235, 633, 57, 32, 165, 94720, 4, 2.7, 3, 0, 0, 0, 1, 0], [236, 635, 57, 31, 32, 90034, 3, 1.4, 1, 0, 1, 1, 1, 1], [237, 637, 40, 16, 120, 92037, 2, 6.1, 1, 196, 0, 0, 1, 0], [238, 642, 35, 10, 139, 95060, 2, 7.8, 1, 0, 0, 0, 0, 0], [239, 646, 35, 9, 84, 95120, 4, 2.2, 2, 322, 0, 0, 0, 0]]}}","{""predictions"": [0, 0, 0, 0, 0, 1, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,645dca1a-9351-4d8d-a365-172beb862cb2,2024-09-28,1727532118662,200,6,"{""dataframe_split"": {""index"": [240, 241, 242, 243, 244, 245, 246, 247, 248, 249], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[240, 649, 50, 25, 34, 95621, 1, 1.3, 2, 0, 0, 0, 1, 0], [241, 653, 34, 9, 92, 90005, 1, 2.8, 1, 0, 0, 0, 1, 0], [242, 654, 49, 23, 78, 92691, 2, 2.4, 2, 205, 0, 0, 0, 1], [243, 656, 50, 25, 13, 91109, 2, 0.7, 3, 0, 0, 0, 0, 0], [244, 658, 38, 8, 23, 95207, 1, 0.67, 3, 0, 0, 0, 0, 0], [245, 659, 52, 26, 35, 91711, 3, 0.9, 3, 0, 0, 0, 0, 0], [246, 660, 63, 39, 79, 93009, 4, 1.7, 2, 0, 0, 0, 1, 1], [247, 661, 39, 14, 165, 92126, 2, 3.3, 1, 0, 0, 0, 1, 0], [248, 662, 63, 38, 52, 94720, 2, 2.8, 1, 0, 0, 0, 1, 0], [249, 667, 52, 26, 112, 92120, 1, 2.4, 1, 0, 1, 1, 1, 1]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,8e463f98-19a3-49a8-ab69-ce1a95b3f50e,2024-09-28,1727532118923,200,6,"{""dataframe_split"": {""index"": [290, 291, 292, 293, 294, 295, 296, 297, 298, 299], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[290, 789, 58, 34, 10, 92521, 4, 0.7, 1, 0, 0, 0, 0, 0], [291, 790, 29, 3, 31, 92126, 4, 0.3, 2, 0, 0, 0, 1, 0], [292, 791, 55, 30, 58, 92028, 4, 0.9, 1, 0, 0, 0, 1, 1], [293, 792, 55, 29, 65, 94501, 4, 2.8, 2, 0, 0, 0, 1, 0], [294, 795, 54, 29, 44, 91301, 2, 2.3, 3, 0, 0, 0, 1, 0], [295, 798, 42, 17, 61, 94998, 3, 0.5, 3, 0, 0, 0, 1, 0], [296, 799, 29, 2, 38, 93063, 1, 2.0, 2, 0, 0, 0, 0, 0], [297, 801, 31, 7, 173, 91040, 1, 6.0, 1, 0, 0, 0, 1, 0], [298, 802, 47, 23, 8, 92612, 4, 0.2, 1, 0, 0, 0, 1, 0], [299, 803, 36, 12, 51, 92521, 3, 2.0, 1, 214, 0, 0, 1, 0]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,e32af93f-5d73-4e39-a008-c9ddd4d0d823,2024-09-28,1727532119056,200,6,"{""dataframe_split"": {""index"": [310, 311, 312, 313, 314, 315, 316, 317, 318, 319], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[310, 831, 29, 5, 72, 92407, 3, 0.7, 2, 81, 0, 0, 0, 0], [311, 834, 61, 35, 63, 94939, 3, 2.2, 3, 0, 0, 0, 0, 0], [312, 835, 36, 12, 150, 95138, 4, 5.4, 1, 0, 1, 1, 1, 0], [313, 836, 58, 33, 142, 92691, 2, 3.9, 1, 193, 0, 0, 1, 1], [314, 837, 42, 17, 74, 92123, 3, 3.0, 1, 0, 0, 0, 0, 1], [315, 840, 39, 15, 79, 92646, 4, 2.4, 1, 0, 0, 0, 0, 0], [316, 841, 27, 3, 94, 92373, 2, 0.2, 1, 310, 0, 0, 0, 1], [317, 843, 34, 10, 54, 92101, 3, 2.0, 1, 0, 0, 0, 0, 0], [318, 844, 64, 39, 73, 94720, 3, 2.4, 1, 0, 0, 0, 1, 0], [319, 846, 44, 17, 29, 94706, 3, 1.0, 2, 0, 0, 0, 1, 1]]}}","{""predictions"": [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,ad6b1961-8e05-43fb-9c49-b42179b7bc30,2024-09-28,1727532119650,200,10,"{""dataframe_split"": {""index"": [420, 421, 422, 423, 424, 425, 426, 427, 428, 429], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[420, 1129, 30, 5, 171, 94025, 2, 1.9, 2, 0, 0, 0, 0, 0], [421, 1130, 30, 4, 73, 94305, 3, 3.3, 1, 0, 0, 1, 1, 1], [422, 1131, 58, 32, 191, 94402, 1, 2.9, 1, 0, 0, 0, 0, 0], [423, 1132, 57, 27, 90, 91709, 2, 4.5, 3, 0, 0, 0, 1, 0], [424, 1133, 34, 9, 55, 94920, 3, 2.3, 1, 0, 1, 1, 1, 1], [425, 1136, 57, 33, 9, 93106, 1, 0.1, 2, 91, 1, 0, 1, 0], [426, 1140, 55, 28, 38, 95616, 3, 1.0, 2, 0, 0, 0, 1, 0], [427, 1141, 32, 6, 13, 94611, 4, 0.3, 1, 0, 0, 0, 1, 1], [428, 1142, 32, 7, 143, 91365, 3, 2.9, 3, 0, 0, 0, 1, 0], [429, 1143, 44, 20, 75, 91335, 4, 1.9, 1, 0, 0, 0, 0, 0]]}}","{""predictions"": [1, 1, 0, 0, 0, 0, 0, 0, 1, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,c4310610-0de8-4d79-8cb1-455157c98854,2024-09-28,1727532119679,200,6,"{""dataframe_split"": {""index"": [430, 431, 432, 433, 434, 435, 436, 437, 438, 439], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[430, 1145, 49, 24, 91, 95822, 1, 2.8, 2, 0, 0, 0, 0, 0], [431, 1147, 31, 7, 71, 90034, 1, 0.1, 1, 78, 1, 0, 0, 0], [432, 1150, 56, 32, 158, 91763, 1, 7.4, 1, 0, 0, 0, 0, 0], [433, 1154, 55, 30, 55, 92821, 4, 0.9, 1, 215, 0, 0, 1, 1], [434, 1155, 59, 35, 42, 93555, 1, 1.8, 3, 0, 0, 0, 1, 0], [435, 1160, 50, 26, 23, 92028, 4, 0.2, 1, 0, 0, 0, 0, 1], [436, 1161, 28, 1, 40, 95134, 1, 2.0, 2, 0, 1, 0, 1, 0], [437, 1163, 38, 14, 112, 94501, 2, 2.2, 1, 394, 0, 0, 0, 0], [438, 1171, 35, 10, 104, 91320, 3, 0.6, 2, 0, 0, 0, 0, 1], [439, 1180, 36, 11, 98, 90291, 3, 1.2, 3, 0, 1, 0, 0, 1]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,46b9ca3f-d26f-4498-b453-400fa72df951,2024-09-28,1727532119792,200,6,"{""dataframe_split"": {""index"": [440, 441, 442, 443, 444, 445, 446, 447, 448, 449], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[440, 1181, 42, 17, 90, 90504, 1, 0.1, 2, 0, 0, 0, 0, 1], [441, 1184, 50, 25, 35, 94105, 3, 1.7, 2, 0, 0, 0, 1, 1], [442, 1186, 43, 19, 31, 94025, 3, 0.5, 1, 0, 0, 0, 0, 0], [443, 1188, 61, 36, 24, 94309, 1, 1.5, 2, 87, 1, 0, 0, 0], [444, 1190, 42, 17, 115, 92717, 2, 0.4, 1, 0, 0, 0, 1, 0], [445, 1194, 58, 32, 81, 92121, 3, 1.7, 2, 0, 0, 0, 1, 1], [446, 1201, 36, 12, 22, 92507, 4, 1.0, 1, 91, 1, 0, 1, 0], [447, 1203, 35, 11, 24, 95521, 4, 0.4, 2, 0, 0, 0, 0, 0], [448, 1205, 26, 1, 190, 91604, 4, 1.3, 2, 197, 0, 0, 1, 0], [449, 1206, 32, 7, 94, 91361, 2, 3.1, 1, 0, 0, 0, 1, 0]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,13f2e23c-59f7-444b-8196-dadf959ee5d8,2024-09-28,1727532119850,200,6,"{""dataframe_split"": {""index"": [460, 461, 462, 463, 464, 465, 466, 467, 468, 469], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[460, 1242, 64, 38, 39, 92120, 1, 0.5, 3, 0, 1, 1, 1, 1], [461, 1244, 34, 10, 110, 92697, 1, 4.0, 1, 0, 0, 0, 1, 0], [462, 1245, 33, 8, 130, 94720, 3, 6.3, 2, 99, 0, 0, 0, 1], [463, 1248, 52, 28, 39, 94606, 2, 0.8, 1, 0, 0, 0, 1, 0], [464, 1253, 42, 17, 93, 92182, 4, 1.9, 3, 0, 0, 0, 0, 0], [465, 1254, 57, 33, 45, 92346, 4, 1.5, 1, 204, 0, 0, 1, 0], [466, 1256, 27, 1, 80, 95354, 2, 1.6, 3, 185, 0, 0, 1, 1], [467, 1257, 31, 7, 20, 92115, 1, 0.4, 3, 0, 0, 0, 1, 0], [468, 1258, 63, 37, 41, 93014, 1, 0.5, 3, 0, 0, 0, 0, 1], [469, 1261, 57, 31, 40, 91107, 3, 1.4, 3, 137, 0, 0, 1, 1]]}}","{""predictions"": [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,93105553-ffc6-4f34-b95c-ba74186c4776,2024-09-28,1727532119878,200,6,"{""dataframe_split"": {""index"": [470, 471, 472, 473, 474, 475, 476, 477, 478, 479], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[470, 1263, 26, 1, 53, 94720, 2, 1.6, 3, 0, 0, 0, 1, 0], [471, 1265, 58, 33, 138, 94546, 2, 3.9, 1, 0, 0, 0, 1, 0], [472, 1266, 32, 2, 71, 95014, 2, 1.75, 3, 108, 0, 0, 0, 0], [473, 1268, 50, 23, 23, 94720, 2, 1.0, 2, 0, 1, 0, 0, 0], [474, 1269, 34, 9, 62, 92677, 3, 2.3, 1, 0, 0, 0, 0, 0], [475, 1270, 36, 11, 14, 92673, 4, 0.2, 3, 100, 0, 0, 1, 1], [476, 1274, 60, 35, 130, 95741, 3, 6.3, 3, 437, 0, 1, 1, 1], [477, 1276, 27, 2, 92, 95616, 2, 3.1, 1, 178, 0, 0, 1, 0], [478, 1277, 42, 16, 20, 95351, 2, 0.8, 3, 117, 0, 0, 1, 1], [479, 1278, 45, 20, 194, 92110, 2, 8.8, 1, 428, 0, 0, 0, 0]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,a7188c40-537a-41d7-af41-c92755cb27a2,2024-09-28,1727532119904,200,6,"{""dataframe_split"": {""index"": [480, 481, 482, 483, 484, 485, 486, 487, 488, 489], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[480, 1280, 48, 22, 84, 90024, 2, 0.4, 3, 145, 0, 0, 0, 0], [481, 1281, 65, 40, 98, 95064, 3, 1.8, 2, 333, 0, 0, 0, 0], [482, 1282, 39, 15, 52, 92093, 3, 2.33, 1, 0, 0, 0, 1, 0], [483, 1285, 65, 40, 128, 90740, 1, 2.5, 1, 162, 0, 0, 1, 0], [484, 1287, 29, 3, 50, 94010, 3, 1.1, 2, 0, 0, 0, 0, 1], [485, 1291, 62, 38, 100, 90277, 4, 1.7, 2, 0, 0, 0, 1, 0], [486, 1293, 56, 30, 164, 94610, 4, 0.5, 2, 234, 0, 1, 1, 1], [487, 1296, 42, 17, 28, 92866, 1, 0.5, 3, 90, 0, 0, 0, 0], [488, 1304, 29, 5, 112, 94720, 2, 2.0, 2, 382, 1, 0, 0, 0], [489, 1305, 51, 26, 145, 90025, 1, 8.1, 1, 397, 0, 0, 0, 1]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,247779d0-842e-4cfb-9945-1973445ff94b,2024-09-28,1727532120050,200,6,"{""dataframe_split"": {""index"": [490, 491, 492, 493, 494, 495, 496, 497, 498, 499], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[490, 1308, 26, 2, 195, 94546, 1, 6.33, 1, 0, 0, 0, 1, 1], [491, 1309, 54, 24, 50, 92037, 3, 2.0, 3, 0, 0, 0, 1, 1], [492, 1312, 37, 11, 35, 90044, 2, 0.8, 3, 125, 0, 0, 0, 0], [493, 1314, 52, 27, 78, 92008, 4, 3.6, 3, 141, 0, 0, 1, 0], [494, 1321, 31, 7, 192, 90250, 1, 0.0, 2, 0, 0, 0, 1, 0], [495, 1322, 27, 3, 123, 95138, 1, 5.4, 1, 0, 0, 0, 0, 0], [496, 1330, 28, 4, 32, 90095, 3, 1.0, 2, 0, 0, 0, 0, 0], [497, 1331, 34, 9, 64, 92346, 2, 0.1, 1, 224, 0, 0, 1, 1], [498, 1332, 31, 7, 84, 92692, 1, 0.1, 1, 0, 0, 0, 1, 0], [499, 1336, 50, 24, 180, 94539, 1, 1.7, 1, 0, 0, 0, 1, 1]]}}","{""predictions"": [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,aa9b08ca-7727-4560-bb54-b961852ebd73,2024-09-28,1727532120496,200,6,"{""dataframe_split"": {""index"": [640, 641, 642, 643, 644, 645, 646, 647, 648, 649], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[640, 1698, 64, 38, 32, 90065, 3, 0.7, 2, 0, 0, 0, 1, 1], [641, 1699, 44, 20, 149, 92121, 1, 1.7, 1, 0, 0, 0, 1, 0], [642, 1700, 51, 25, 15, 94720, 4, 0.6, 3, 0, 0, 0, 0, 1], [643, 1701, 43, 16, 71, 90089, 3, 2.33, 2, 0, 0, 0, 0, 0], [644, 1704, 65, 41, 40, 94542, 3, 0.1, 3, 0, 0, 0, 1, 0], [645, 1709, 46, 20, 12, 90250, 4, 0.6, 3, 0, 0, 0, 0, 1], [646, 1711, 31, 5, 29, 95405, 2, 0.3, 2, 131, 0, 0, 1, 1], [647, 1712, 27, 3, 201, 95819, 1, 6.33, 1, 158, 0, 0, 1, 0], [648, 1713, 44, 20, 20, 92780, 1, 1.4, 3, 0, 0, 0, 0, 0], [649, 1715, 51, 27, 155, 94720, 2, 0.4, 1, 107, 0, 0, 0, 1]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,a6fc0de9-13a2-43ac-90ae-e47e52ce4d0a,2024-09-28,1727532120526,200,6,"{""dataframe_split"": {""index"": [650, 651, 652, 653, 654, 655, 656, 657, 658, 659], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[650, 1716, 39, 13, 25, 95370, 3, 0.2, 2, 0, 0, 0, 1, 0], [651, 1724, 39, 15, 55, 95821, 1, 1.5, 3, 0, 0, 0, 1, 0], [652, 1725, 46, 19, 24, 90025, 3, 0.67, 2, 0, 0, 0, 1, 0], [653, 1735, 35, 10, 79, 94720, 4, 2.1, 3, 182, 0, 0, 1, 0], [654, 1739, 61, 36, 38, 91129, 3, 0.9, 3, 82, 0, 0, 1, 1], [655, 1741, 45, 20, 59, 95008, 1, 2.4, 1, 0, 1, 1, 1, 0], [656, 1742, 45, 21, 121, 94066, 1, 4.7, 1, 0, 0, 0, 0, 0], [657, 1744, 50, 24, 32, 94701, 4, 1.8, 1, 109, 0, 0, 1, 0], [658, 1745, 28, 3, 29, 91105, 4, 0.8, 1, 135, 0, 0, 1, 0], [659, 1747, 62, 36, 25, 90740, 3, 0.3, 3, 0, 0, 0, 1, 1]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,b405b4e7-948b-4545-8924-face013360ec,2024-09-28,1727532120871,200,6,"{""dataframe_split"": {""index"": [770, 771, 772, 773, 774, 775, 776, 777, 778, 779], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[770, 2038, 35, 8, 52, 95616, 2, 1.0, 2, 0, 0, 0, 0, 1], [771, 2040, 51, 25, 32, 91605, 2, 0.4, 3, 0, 0, 0, 1, 0], [772, 2041, 41, 16, 91, 94720, 3, 0.5, 3, 0, 0, 0, 0, 0], [773, 2043, 41, 17, 121, 94102, 1, 0.3, 1, 0, 0, 0, 1, 0], [774, 2049, 28, 4, 43, 94803, 1, 1.8, 2, 0, 0, 0, 1, 1], [775, 2052, 34, 8, 38, 90018, 4, 0.2, 1, 0, 0, 0, 0, 0], [776, 2053, 28, 3, 120, 94080, 1, 0.8, 1, 170, 0, 0, 0, 0], [777, 2057, 33, 8, 20, 92691, 3, 1.3, 1, 83, 0, 0, 0, 1], [778, 2058, 37, 12, 125, 91754, 2, 3.9, 1, 0, 0, 0, 1, 1], [779, 2061, 54, 29, 34, 92093, 4, 0.1, 3, 0, 0, 0, 1, 1]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,0c90cba4-106c-4fc1-9816-f21b44cf3171,2024-09-28,1727532121423,200,7,"{""dataframe_split"": {""index"": [950, 951, 952, 953, 954, 955, 956, 957, 958, 959], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[950, 2487, 61, 36, 130, 92717, 1, 1.3, 1, 257, 0, 0, 0, 0], [951, 2488, 45, 20, 40, 92886, 1, 0.5, 3, 0, 1, 0, 1, 0], [952, 2489, 38, 14, 105, 94708, 2, 1.9, 1, 0, 0, 0, 1, 0], [953, 2493, 28, 3, 134, 96091, 2, 3.1, 1, 0, 0, 0, 1, 0], [954, 2494, 34, 9, 49, 94025, 1, 2.5, 3, 0, 0, 0, 0, 0], [955, 2495, 35, 9, 63, 92697, 2, 1.8, 1, 0, 0, 0, 1, 0], [956, 2496, 46, 22, 70, 94701, 4, 1.9, 1, 212, 0, 0, 0, 1], [957, 2498, 33, 9, 14, 95133, 3, 0.9, 3, 114, 0, 0, 0, 0], [958, 2500, 53, 27, 38, 94105, 4, 2.8, 2, 144, 1, 0, 1, 0], [959, 2503, 58, 31, 178, 92009, 2, 6.0, 2, 0, 0, 0, 1, 0]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
null,3a2d682b-daba-4e54-8727-bf15d15d7efc,2024-09-28,1727532121618,200,10,"{""dataframe_split"": {""index"": [1010, 1011, 1012, 1013, 1014, 1015, 1016, 1017, 1018, 1019], ""columns"": [""index"", ""ID"", ""Age"", ""Experience"", ""Income"", ""ZIP_Code"", ""Family"", ""CCAvg"", ""Education"", ""Mortgage"", ""Securities_Account"", ""CD_Account"", ""Online"", ""CreditCard""], ""data"": [[1010, 2643, 54, 29, 81, 92096, 2, 0.0, 3, 0, 0, 0, 1, 0], [1011, 2644, 63, 38, 14, 92630, 4, 0.4, 2, 86, 0, 0, 1, 1], [1012, 2646, 36, 12, 93, 95125, 2, 2.2, 1, 0, 0, 0, 1, 0], [1013, 2649, 26, 0, 155, 93105, 2, 7.2, 1, 0, 0, 0, 0, 0], [1014, 2651, 64, 40, 52, 95060, 2, 1.1, 1, 226, 0, 0, 0, 0], [1015, 2653, 24, 0, 44, 90089, 4, 1.6, 1, 180, 0, 0, 1, 0], [1016, 2654, 30, 5, 121, 94555, 2, 3.1, 1, 408, 0, 0, 1, 0], [1017, 2655, 60, 36, 49, 94965, 4, 2.2, 1, 204, 1, 0, 1, 0], [1018, 2657, 40, 15, 144, 91040, 1, 4.1, 1, 0, 0, 0, 0, 0], [1019, 2658, 31, 6, 72, 94583, 1, 2.6, 2, 0, 0, 0, 1, 0]]}}","{""predictions"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1,"{""model_name"":""lab_cddcfabfaa_model_monitor.ws_3551974319838082.loan_model"",""endpoint_name"":""anupriya-malik-databricks-com_MLas04_M03_Lab"",""model_version"":""1""}"
